asset_id_base,rates
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TP3', 'rate': 103177691.60906965}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TPT', 'rate': 4651438.926089031}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TPY', 'rate': 40386.00641472364}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TREES', 'rate': 2542515270663.8555}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TRL', 'rate': 483031.66266329633}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TSCT', 'rate': 41603212.40057699}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TTT', 'rate': 5552368.466830219}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TULIP', 'rate': 19276.91325222146}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TURN', 'rate': 1330339.8443307567}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TVS', 'rate': 336.05812648066194}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'TYPE', 'rate': 90893836.37062693}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'UBXT', 'rate': 157562316.01160118}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'UEDC', 'rate': 42826344.893975124}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'UMI', 'rate': 2573413.92131617}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'UNIS', 'rate': 31106336.73981546}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'UPS', 'rate': 140849416.06234348}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'VEX', 'rate': 5951977.886471345}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'VGL', 'rate': 31035246.693986174}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'VIC', 'rate': 15415.305242423756}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'VICA', 'rate': 1232249.7639533589}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WACO', 'rate': 83777835.39697406}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WANA', 'rate': 2531850.181142321}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WBCI', 'rate': 4657449193.312209}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WELUPS', 'rate': 3102318986.810887}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WEMONEY', 'rate': 30156559.28082815}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WEOWNS', 'rate': 52068388.65624336}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WFX', 'rate': 5079624617.480696}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WSG', 'rate': 14741051976201.438}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WSPP', 'rate': 2247219547.3681893}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'WWSTEP', 'rate': 99139926.87703107}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XCC', 'rate': 30997303.743382033}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XDEN', 'rate': 3063.579203650874}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XEM3L', 'rate': 71392.86036713085}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XEM3S', 'rate': 480866.0005933617}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XLIST', 'rate': 11049500.334345704}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XRPS', 'rate': 36843.79125169573}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XT', 'rate': 9538.751396222964}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'XWC2', 'rate': 374904.08955172205}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'YFI3L', 'rate': 1320257.4449011828}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'YFI3S', 'rate': 1226312.6787832158}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'YFIH2', 'rate': 44170.30266927781}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'YFII3L', 'rate': 17432811.58186186}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZENITH', 'rate': 7446602.215235982}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZHC', 'rate': 403522164.2893601}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZIL3L', 'rate': 19278830.262238324}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZIL3S', 'rate': 1683367.930033653}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZINU', 'rate': 11972136.212618029}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZRX3L', 'rate': 1070351.0719382693}"
BTC,"{'time': '2023-03-24T01:02:52.0000000Z', 'asset_id_quote': 'ZWAP', 'rate': 19657.472591247002}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': '1WO', 'rate': 280581.67300404265}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'ABO', 'rate': 51414.44759381118}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'AQUA', 'rate': 46303727.44361138}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'ASAN', 'rate': 377023313.6775659}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BA', 'rate': 25232913389.59073}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BGG', 'rate': 58681610.51127473}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BGT', 'rate': 381272.79750654165}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BNODE', 'rate': 983920.2269571126}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BUS', 'rate': 12464784.921734773}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'BWB', 'rate': 4969607.704740239}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'CADINU', 'rate': 20747552185.70092}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'CYCE', 'rate': 60169.56408314599}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'DCA', 'rate': 417177436.69661456}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'DCU', 'rate': 124773408.47258823}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'ECOIN', 'rate': 23707517.587867707}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'EMP', 'rate': 34166721.22439066}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'FAKT', 'rate': 1964387.7431641696}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'FIX00', 'rate': 2793258.8574075797}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'FUNEX', 'rate': 814426.4270887962}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'GE', 'rate': 590807.930029794}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'GPCX', 'rate': 27836474.754145328}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'GX', 'rate': 1800463.933699229}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'HGO', 'rate': 128644.62816330347}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'IBS', 'rate': 21580515.70321196}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'ICH', 'rate': 40161002.3164057}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'INIS', 'rate': 86793.38668079051}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'JDC', 'rate': 835309.4651659118}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'JNB', 'rate': 6.982931263539878}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'JUL', 'rate': 1375986.0441202002}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'LKT', 'rate': 165276.6613814507}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'LUNES', 'rate': 8930673.955169154}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'NDFT', 'rate': 35170.69175521778}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'NFXC', 'rate': 100267035.21692882}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'OKNC', 'rate': 1145182733.62228}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'PLF', 'rate': 20470152.48928806}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'POS', 'rate': 35023164259419.547}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'RPZX', 'rate': 522591817.6581518}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'SKI', 'rate': 5029674.65961372}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'SMAC', 'rate': 2474077.771242558}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'SPEX', 'rate': 2829757.872242767}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'SPRITZMOON', 'rate': 1125670422.9826002}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'TELE', 'rate': 28189264.770838916}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'TGR', 'rate': 209514.5391017046}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'TRAXIA', 'rate': 485585.79837490525}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'UTED', 'rate': 14309428.565937947}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'WKIT', 'rate': 34775.425390679804}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'XNC', 'rate': 256862.17878642536}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'YOLLLO', 'rate': 22584.78830251503}"
BTC,"{'time': '2023-03-24T01:02:51.0000000Z', 'asset_id_quote': 'ZMW', 'rate': 789237.8359055965}"
BTC,"{'time': '2023-03-24T01:02:42.0000000Z', 'asset_id_quote': 'DPI', 'rate': 350.92423510394747}"
BTC,"{'time': '2023-03-24T01:02:37.0000000Z', 'asset_id_quote': 'GALEON', 'rate': 1422189.5461936851}"
BTC,"{'time': '2023-03-24T01:02:32.0000000Z', 'asset_id_quote': 'LITWTF', 'rate': 788276532.1933969}"
BTC,"{'time': '2023-03-24T01:02:29.0000000Z', 'asset_id_quote': 'TERRAFORM', 'rate': 195713139.35792807}"
BTC,"{'time': '2023-03-24T01:02:17.0000000Z', 'asset_id_quote': 'WKD', 'rate': 5671392145524.409}"
BTC,"{'time': '2023-03-24T01:01:58.0000000Z', 'asset_id_quote': 'BOTTO', 'rate': 114568.93614475481}"
BTC,"{'time': '2023-03-24T01:01:55.0000000Z', 'asset_id_quote': 'JONES', 'rate': 8603.184693288253}"
BTC,"{'time': '2023-03-24T01:01:26.0000000Z', 'asset_id_quote': 'HDRN', 'rate': 8954034636.923506}"
BTC,"{'time': '2023-03-24T01:01:12.0000000Z', 'asset_id_quote': 'REL', 'rate': 7511933738.997051}"
BTC,"{'time': '2023-03-24T01:00:03.0000000Z', 'asset_id_quote': 'MOONEY', 'rate': 14215089.352982752}"
BTC,"{'time': '2023-03-24T00:59:53.0000000Z', 'asset_id_quote': 'KUMA', 'rate': 1823083425218.1611}"
BTC,"{'time': '2023-03-24T00:59:43.0000000Z', 'asset_id_quote': 'NVIR', 'rate': 516498.1563075489}"
BTC,"{'time': '2023-03-24T00:59:36.0000000Z', 'asset_id_quote': 'NXM', 'rate': 1119.9570961696118}"
BTC,"{'time': '2023-03-24T00:57:34.0000000Z', 'asset_id_quote': 'LYRA', 'rate': 193457.78656782}"
BTC,"{'time': '2023-03-24T00:57:24.0000000Z', 'asset_id_quote': 'SPACEPI', 'rate': 18361931998136.39}"
BTC,"{'time': '2023-03-24T00:57:12.0000000Z', 'asset_id_quote': 'ASTO', 'rate': 570731.4544027576}"
BTC,"{'time': '2023-03-24T00:56:19.0000000Z', 'asset_id_quote': 'DEVO', 'rate': 8195164.170329726}"
BTC,"{'time': '2023-03-24T00:56:13.0000000Z', 'asset_id_quote': 'BELL', 'rate': 44769494.89511514}"
BTC,"{'time': '2023-03-24T00:55:45.0000000Z', 'asset_id_quote': 'MBPRK07', 'rate': 1160.2929328564496}"
BTC,"{'time': '2023-03-24T00:55:23.0000000Z', 'asset_id_quote': 'USDTB', 'rate': 27967.56588154219}"
BTC,"{'time': '2023-03-24T00:55:08.0000000Z', 'asset_id_quote': 'SVC', 'rate': 9686139500.006319}"
BTC,"{'time': '2023-03-24T00:54:15.0000000Z', 'asset_id_quote': 'AMG', 'rate': 32972.86773969749}"
BTC,"{'time': '2023-03-24T00:52:50.0000000Z', 'asset_id_quote': 'FLX', 'rate': 1037656.334473233}"
BTC,"{'time': '2023-03-24T00:52:42.0000000Z', 'asset_id_quote': 'VTX', 'rate': 254589.04234115573}"
BTC,"{'time': '2023-03-24T00:52:06.0000000Z', 'asset_id_quote': 'PDT', 'rate': 311690.55369800335}"
BTC,"{'time': '2023-03-24T00:52:03.0000000Z', 'asset_id_quote': 'JPEG', 'rate': 35865578.35452237}"
BTC,"{'time': '2023-03-24T00:51:46.0000000Z', 'asset_id_quote': 'FWF', 'rate': 808699.2576443078}"
BTC,"{'time': '2023-03-24T00:51:44.0000000Z', 'asset_id_quote': 'NEWO', 'rate': 652520.0665035928}"
BTC,"{'time': '2023-03-24T00:51:34.0000000Z', 'asset_id_quote': 'TAROT', 'rate': 268289.62720240693}"
BTC,"{'time': '2023-03-24T00:51:22.0000000Z', 'asset_id_quote': 'CLNY', 'rate': 770737.00386256}"
BTC,"{'time': '2023-03-24T00:51:21.0000000Z', 'asset_id_quote': 'SFX', 'rate': 40393859.263161816}"
BTC,"{'time': '2023-03-24T00:51:02.0000000Z', 'asset_id_quote': 'SPOOL', 'rate': 56936.41422099525}"
BTC,"{'time': '2023-03-24T00:50:47.0000000Z', 'asset_id_quote': 'SOGA', 'rate': 26346520.10520916}"
BTC,"{'time': '2023-03-24T00:50:02.0000000Z', 'asset_id_quote': 'BABL', 'rate': 2448811.9219343993}"
BTC,"{'time': '2023-03-24T00:49:59.0000000Z', 'asset_id_quote': 'ZCR', 'rate': 11199376.422773477}"
BTC,"{'time': '2023-03-24T00:49:14.0000000Z', 'asset_id_quote': 'SHI', 'rate': 6046854.578869491}"
BTC,"{'time': '2023-03-24T00:48:47.0000000Z', 'asset_id_quote': 'PREMIA', 'rate': 31246.267352268267}"
BTC,"{'time': '2023-03-24T00:48:23.0000000Z', 'asset_id_quote': 'APW', 'rate': 87233.70947733779}"
BTC,"{'time': '2023-03-24T00:47:37.0000000Z', 'asset_id_quote': 'BEETS', 'rate': 458536.1848835454}"
BTC,"{'time': '2023-03-24T00:47:34.0000000Z', 'asset_id_quote': 'GEIST', 'rate': 3027509.4606009936}"
BTC,"{'time': '2023-03-24T00:46:00.0000000Z', 'asset_id_quote': 'INTR', 'rate': 1170459.227569306}"
BTC,"{'time': '2023-03-24T00:45:19.0000000Z', 'asset_id_quote': 'ANY', 'rate': 2778.602354071616}"
BTC,"{'time': '2023-03-24T00:43:15.0000000Z', 'asset_id_quote': 'TOKC', 'rate': 712839839.8371183}"
BTC,"{'time': '2023-03-24T00:43:12.0000000Z', 'asset_id_quote': 'DCY', 'rate': 66839107.29773556}"
BTC,"{'time': '2023-03-24T00:42:18.0000000Z', 'asset_id_quote': 'GRC', 'rate': 1409961.9243464558}"
BTC,"{'time': '2023-03-24T00:40:58.0000000Z', 'asset_id_quote': 'ROD', 'rate': 7079337500.305833}"
BTC,"{'time': '2023-03-24T00:39:57.0000000Z', 'asset_id_quote': 'MBVASCO01', 'rate': 9538.259753013517}"
BTC,"{'time': '2023-03-24T00:38:33.0000000Z', 'asset_id_quote': 'SGC', 'rate': 49505824.91921917}"
BTC,"{'time': '2023-03-24T00:38:29.0000000Z', 'asset_id_quote': 'QTC', 'rate': 36064.35703313212}"
BTC,"{'time': '2023-03-24T00:38:00.0000000Z', 'asset_id_quote': 'UPX', 'rate': 1454713645.966019}"
BTC,"{'time': '2023-03-24T00:37:30.0000000Z', 'asset_id_quote': 'XBTX', 'rate': 5006984.9544496415}"
BTC,"{'time': '2023-03-24T00:32:02.0000000Z', 'asset_id_quote': 'BSTY', 'rate': 155604.05313444146}"
BTC,"{'time': '2023-03-24T00:30:10.0000000Z', 'asset_id_quote': 'GCN', 'rate': 151182320600.25162}"
BTC,"{'time': '2023-03-24T00:29:51.0000000Z', 'asset_id_quote': 'GUN', 'rate': 434371989.9695437}"
BTC,"{'time': '2023-03-24T00:29:10.0000000Z', 'asset_id_quote': 'RACC', 'rate': 2.591708933220361e+17}"
BTC,"{'time': '2023-03-24T00:27:28.0000000Z', 'asset_id_quote': 'MKT', 'rate': 4866067279.348718}"
BTC,"{'time': '2023-03-24T00:27:03.0000000Z', 'asset_id_quote': 'MINT', 'rate': 1045431.464629367}"
BTC,"{'time': '2023-03-24T00:24:36.0000000Z', 'asset_id_quote': 'MCL', 'rate': 373776.39538009354}"
BTC,"{'time': '2023-03-24T00:23:43.0000000Z', 'asset_id_quote': 'BITSD', 'rate': 52651610.71345257}"
BTC,"{'time': '2023-03-24T00:23:24.0000000Z', 'asset_id_quote': 'HUSH', 'rate': 536787.1316343646}"
BTC,"{'time': '2023-03-24T00:22:04.0000000Z', 'asset_id_quote': 'PNY', 'rate': 7775068.990176018}"
BTC,"{'time': '2023-03-24T00:21:15.0000000Z', 'asset_id_quote': 'GENIX', 'rate': 16841217.21476619}"
BTC,"{'time': '2023-03-24T00:19:44.0000000Z', 'asset_id_quote': 'MEGALAND', 'rate': 120427626473543.9}"
BTC,"{'time': '2023-03-24T00:19:21.0000000Z', 'asset_id_quote': 'XIN', 'rate': 101.18995177490584}"
BTC,"{'time': '2023-03-24T00:18:55.0000000Z', 'asset_id_quote': 'TUTL', 'rate': 4023785.397951942}"
BTC,"{'time': '2023-03-24T00:18:43.0000000Z', 'asset_id_quote': 'SHARES', 'rate': 13044506.76711702}"
BTC,"{'time': '2023-03-24T00:16:40.0000000Z', 'asset_id_quote': 'IBH', 'rate': 10819145.35584341}"
BTC,"{'time': '2023-03-24T00:16:23.0000000Z', 'asset_id_quote': 'MYC', 'rate': 1561776.3575335867}"
BTC,"{'time': '2023-03-24T00:14:49.0000000Z', 'asset_id_quote': 'PZEN', 'rate': 5773882.473667898}"
BTC,"{'time': '2023-03-24T00:14:44.0000000Z', 'asset_id_quote': 'SAPP', 'rate': 866725.672918724}"
BTC,"{'time': '2023-03-24T00:14:19.0000000Z', 'asset_id_quote': 'EXO', 'rate': 4075119.382651255}"
BTC,"{'time': '2023-03-24T00:12:33.0000000Z', 'asset_id_quote': 'WIS', 'rate': 2517979.739906272}"
BTC,"{'time': '2023-03-24T00:12:15.0000000Z', 'asset_id_quote': 'SENSE', 'rate': 290266.1109132082}"
BTC,"{'time': '2023-03-24T00:11:45.0000000Z', 'asset_id_quote': 'WATT', 'rate': 569840.5430065307}"
BTC,"{'time': '2023-03-24T00:11:20.0000000Z', 'asset_id_quote': 'GDC', 'rate': 64811563.73607162}"
BTC,"{'time': '2023-03-24T00:09:40.0000000Z', 'asset_id_quote': 'ASS', 'rate': 47125805951716.766}"
BTC,"{'time': '2023-03-24T00:08:03.0000000Z', 'asset_id_quote': 'DASHD', 'rate': 4623996.743948235}"
BTC,"{'time': '2023-03-24T00:07:58.0000000Z', 'asset_id_quote': 'MBCCSH03', 'rate': 1326.1352557803584}"
BTC,"{'time': '2023-03-24T00:07:34.0000000Z', 'asset_id_quote': 'MBPRK02', 'rate': 1105.6615082649785}"
BTC,"{'time': '2023-03-24T00:07:28.0000000Z', 'asset_id_quote': 'VNXLU', 'rate': 1057365.383519174}"
BTC,"{'time': '2023-03-24T00:06:13.0000000Z', 'asset_id_quote': 'IRD', 'rate': 2277927.495124022}"
BTC,"{'time': '2023-03-24T00:05:00.0000000Z', 'asset_id_quote': 'GOOGL', 'rate': 268.5610071506942}"
BTC,"{'time': '2023-03-24T00:04:59.0000000Z', 'asset_id_quote': 'NVDA', 'rate': 103.67996702537053}"
BTC,"{'time': '2023-03-24T00:04:57.0000000Z', 'asset_id_quote': 'AMD', 'rate': 282.02851047227927}"
BTC,"{'time': '2023-03-24T00:04:57.0000000Z', 'asset_id_quote': 'TSLA', 'rate': 146.94900152552776}"
BTC,"{'time': '2023-03-24T00:04:55.0000000Z', 'asset_id_quote': 'PTON', 'rate': 3018.8776752632407}"
BTC,"{'time': '2023-03-24T00:04:54.0000000Z', 'asset_id_quote': 'CCL', 'rate': 3069.6013651999133}"
BTC,"{'time': '2023-03-24T00:04:54.0000000Z', 'asset_id_quote': 'MSFT', 'rate': 102.15025646249846}"
BTC,"{'time': '2023-03-24T00:04:53.0000000Z', 'asset_id_quote': 'OKU', 'rate': 3598449743.1955624}"
BTC,"{'time': '2023-03-24T00:04:50.0000000Z', 'asset_id_quote': 'DIS', 'rate': 295.2924823397382}"
BTC,"{'time': '2023-03-24T00:04:46.0000000Z', 'asset_id_quote': 'NFLX', 'rate': 88.21792764250974}"
BTC,"{'time': '2023-03-24T00:04:43.0000000Z', 'asset_id_quote': 'WFC', 'rate': 769.1721470587858}"
BTC,"{'time': '2023-03-24T00:04:35.0000000Z', 'asset_id_quote': 'AAPL', 'rate': 177.87664558540908}"
BTC,"{'time': '2023-03-24T00:04:30.0000000Z', 'asset_id_quote': 'ABNB', 'rate': 234.7334736516699}"
BTC,"{'time': '2023-03-24T00:03:50.0000000Z', 'asset_id_quote': 'INTC', 'rate': 973.5971323351968}"
BTC,"{'time': '2023-03-24T00:03:22.0000000Z', 'asset_id_quote': 'BAC', 'rate': 1045.4891118319808}"
BTC,"{'time': '2023-03-24T00:03:21.0000000Z', 'asset_id_quote': 'BABA', 'rate': 326.3087415760451}"
BTC,"{'time': '2023-03-24T00:03:20.0000000Z', 'asset_id_quote': 'HOOD', 'rate': 3269.8698145460967}"
BTC,"{'time': '2023-03-24T00:02:31.0000000Z', 'asset_id_quote': 'UBER', 'rate': 905.7115814479193}"
BTC,"{'time': '2023-03-24T00:02:10.0000000Z', 'asset_id_quote': 'D', 'rate': 465603.8077154012}"
BTC,"{'time': '2023-03-24T00:02:00.0000000Z', 'asset_id_quote': 'SNAP', 'rate': 2466.6439541785016}"
BTC,"{'time': '2023-03-24T00:01:27.0000000Z', 'asset_id_quote': 'RTO', 'rate': 45720862.24550152}"
BTC,"{'time': '2023-03-24T00:01:01.0000000Z', 'asset_id_quote': 'AAL', 'rate': 2070.718288407254}"
BTC,"{'time': '2023-03-24T00:00:46.0000000Z', 'asset_id_quote': 'TSM', 'rate': 299.1292726347562}"
BTC,"{'time': '2023-03-23T23:58:54.0000000Z', 'asset_id_quote': 'AREPA', 'rate': 18645079.046605848}"
BTC,"{'time': '2023-03-23T23:58:54.0000000Z', 'asset_id_quote': 'CBTC', 'rate': 1075995056.7342832}"
BTC,"{'time': '2023-03-23T23:57:16.0000000Z', 'asset_id_quote': 'PFE', 'rate': 704.3171892543016}"
BTC,"{'time': '2023-03-23T23:55:34.0000000Z', 'asset_id_quote': 'GOOREO', 'rate': 926383.4130721964}"
BTC,"{'time': '2023-03-23T23:55:26.0000000Z', 'asset_id_quote': 'RUBY', 'rate': 73252734.28314926}"
BTC,"{'time': '2023-03-23T23:54:06.0000000Z', 'asset_id_quote': 'TTN', 'rate': 283201856.73690253}"
BTC,"{'time': '2023-03-23T23:52:56.0000000Z', 'asset_id_quote': 'SBUX', 'rate': 287.17684289812075}"
BTC,"{'time': '2023-03-23T23:50:51.0000000Z', 'asset_id_quote': 'TOC', 'rate': 19108403.00079679}"
BTC,"{'time': '2023-03-23T23:50:36.0000000Z', 'asset_id_quote': 'PUT', 'rate': 31331296.781767145}"
BTC,"{'time': '2023-03-23T23:50:17.0000000Z', 'asset_id_quote': 'HTA', 'rate': 9228462.023791574}"
BTC,"{'time': '2023-03-23T23:49:50.0000000Z', 'asset_id_quote': 'F', 'rate': 2463.4251930377727}"
BTC,"{'time': '2023-03-23T23:48:40.0000000Z', 'asset_id_quote': 'MCOIN', 'rate': 24800.208324978677}"
BTC,"{'time': '2023-03-23T23:48:15.0000000Z', 'asset_id_quote': 'AKA', 'rate': 21780061.89449918}"
BTC,"{'time': '2023-03-23T23:47:59.0000000Z', 'asset_id_quote': 'EOSDT', 'rate': 88350.70228212129}"
BTC,"{'time': '2023-03-23T23:44:48.0000000Z', 'asset_id_quote': 'MRNA', 'rate': 188.93793223665853}"
BTC,"{'time': '2023-03-23T23:44:11.0000000Z', 'asset_id_quote': 'IVI', 'rate': 2977555084883.4424}"
BTC,"{'time': '2023-03-23T23:43:35.0000000Z', 'asset_id_quote': 'GME', 'rate': 1257.1397378010743}"
BTC,"{'time': '2023-03-23T23:43:14.0000000Z', 'asset_id_quote': 'MBPRK04', 'rate': 1095.306160158727}"
BTC,"{'time': '2023-03-23T23:42:48.0000000Z', 'asset_id_quote': 'XSH', 'rate': 589396997.273187}"
BTC,"{'time': '2023-03-23T23:38:25.0000000Z', 'asset_id_quote': 'CRM', 'rate': 151.02841459222483}"
BTC,"{'time': '2023-03-23T23:38:03.0000000Z', 'asset_id_quote': 'BLKZ', 'rate': 282720609.2859148}"
BTC,"{'time': '2023-03-23T23:37:18.0000000Z', 'asset_id_quote': '$PAC', 'rate': 543691566.9280058}"
BTC,"{'time': '2023-03-23T23:36:39.0000000Z', 'asset_id_quote': 'BLOC', 'rate': 35821654.3303058}"
BTC,"{'time': '2023-03-23T23:36:21.0000000Z', 'asset_id_quote': 'JUR', 'rate': 3079287.7805647566}"
